date_key,month,day,year,weekend,season_canada
861,11,7,08,no,summer,summer
862,1,7,08,no,summer,summer
863,6,7,08,yes,summer,summer
864,1,7,08,no,summer,summer
865,1,7,08,no,summer,summer
866,20,7,08,yes,summer,summer
867,20,7,08,yes,summer,summer
868,15,4,07,yes,spring,spring
869,15,4,07,yes,spring,spring
870,22,7,08,no,summer,summer
871,22,7,08,no,summer,summer
872,22,7,08,no,summer,summer
873,22,7,08,no,summer,summer
874,10,8,08,yes,summer,summer
875,10,8,08,yes,summer,summer
876,15,8,08,no,summer,summer
877,15,8,08,no,summer,summer
878,7,9,08,yes,fall,fall
879,7,9,08,yes,fall,fall
880,15,9,08,no,summer,summer
881,15,9,08,no,summer,summer
882,24,4,79,no,spring,spring
883,7,5,79,no,spring,spring
884,1,4,95,yes,spring,spring
885,1,4,95,yes,spring,spring
886,8,6,99,no,summer,summer
887,8,6,99,no,summer,summer
888,1,6,95,no,spring,spring
889,1,6,95,no,spring,spring
890,31,3,03,no,spring,spring
891,31,3,03,no,spring,spring
892,17,4,06,no,spring,spring
893,17,4,06,no,spring,spring
894,3,11,07,yes,fall,fall
895,3,11,07,yes,fall,fall
896,1,8,07,no,summer,summer
897,1,8,07,no,summer,summer
898,22,6,07,no,summer,summer
899,22,6,07,no,summer,summer
900,8,6,08,yes,summer,summer
901,9,6,08,no,summer,summer
902,6,9,08,yes,fall,fall
903,7,9,08,yes,fall,fall
904,5,5,08,no,spring,spring
905,7,5,08,no,spring,spring
906,29,8,08,no,summer,summer
907,31,8,08,yes,summer,summer
908,30,7,08,no,summer,summer
909,30,7,08,no,summer,summer
910,16,5,08,no,spring,spring
911,17,5,08,yes,spring,spring
912,6,1,09,no,winter,winter
913,8,1,09,no,winter,winter
914,28,11,03,no,fall,fall
915,28,11,03,no,fall,fall
916,13,3,03,no,winter,winter
917,31,8,03,yes,summer,summer
918,1,8,08,no,summer,summer
919,1,8,08,no,summer,summer
920,21,1,00,no,winter,winter
921,21,1,00,no,winter,winter
922,1,4,09,no,spring,spring
923,1,2,10,no,winter,winter
924,14,4,10,no,spring,spring
925,14,4,10,no,spring,spring
926,5,6,07,no,summer,summer
927,5,6,07,no,summer,summer
928,1,5,09,no,spring,spring
929,1,5,09,no,spring,spring
930,23,5,10,yes,spring,spring
931,23,5,10,yes,spring,spring
932,1,5,09,no,spring,spring
933,31,8,09,no,summer,summer
934,25,4,09,yes,spring,spring
935,25,4,09,yes,spring,spring
936,23,9,93,no,fall,fall
937,23,9,93,no,fall,fall
938,26,9,05,no,fall,fall
939,26,9,05,no,fall,fall
940,20,8,09,no,summer,summer
941,20,8,09,no,summer,summer
942,1,8,09,yes,summer,summer
943,3,8,09,no,summer,summer
944,28,6,09,yes,summer,summer
945,4,7,09,yes,summer,summer
946,26,7,09,yes,summer,summer
947,26,7,09,yes,summer,summer
948,14,5,09,no,spring,spring
949,14,5,09,no,spring,spring
950,5,4,09,yes,spring,spring
951,4,5,09,no,spring,spring
952,23,6,10,no,summer,summer
953,23,6,10,no,summer,summer
954,4,8,09,no,summer,summer
955,4,8,09,no,summer,summer
956,14,8,09,no,summer,summer
957,14,8,09,no,summer,summer
958,23,6,10,no,summer,summer
959,6,7,10,no,summer,summer
960,23,8,09,yes,summer,summer
961,23,8,09,yes,summer,summer
962,25,10,09,yes,fall,fall
963,28,10,09,no,fall,fall
964,1,8,07,no,summer,summer
965,1,8,07,no,summer,summer
966,4,11,07,yes,fall,fall
967,4,11,07,yes,fall,fall
968,4,12,07,no,winter,winter
969,4,12,07,no,winter,winter
970,28,9,08,yes,fall,fall
971,28,9,08,yes,fall,fall
972,21,8,10,yes,summer,summer
973,22,8,10,yes,summer,summer
974,18,7,09,yes,summer,summer
975,18,7,09,yes,summer,summer
976,4,11,10,no,fall,fall
977,10,11,10,no,fall,fall
978,21,5,08,no,spring,spring
979,25,5,08,yes,spring,spring
980,2,1,10,yes,winter,winter
981,3,1,10,yes,winter,winter
982,29,6,10,no,summer,summer
983,2,7,10,no,summer,summer
984,12,12,10,yes,fall,fall
985,14,12,10,no,fall,fall
986,13,12,10,no,fall,fall
987,13,12,10,no,fall,fall
988,23,6,10,no,summer,summer
989,23,6,10,no,summer,summer
990,1,6,01,no,spring,spring
991,1,10,02,no,fall,fall
992,6,6,10,yes,summer,summer
993,22,7,10,no,summer,summer
994,22,7,10,no,summer,summer
995,21,9,10,no,summer,summer
996,21,9,10,no,summer,summer
997,28,7,10,no,summer,summer
998,8,9,10,no,fall,fall
999,12,1,10,no,winter,winter
1000,12,1,10,no,winter,winter
1001,1,1,21,no,winter,winter
1002,15,7,74,no,summer,summer
1003,15,7,74,no,summer,summer
1004,29,10,78,yes,fall,fall
1005,7,11,78,no,fall,fall
1006,6,1,09,no,winter,winter
1007,8,1,09,no,winter,winter
1008,9,1,08,no,winter,winter
1009,9,1,08,no,winter,winter
1010,1,11,78,no,fall,fall
1011,1,11,78,no,fall,fall
1012,16,5,86,no,spring,spring
1013,16,5,86,no,spring,spring
1014,8,2,21,no,winter,winter
1015,8,2,21,no,winter,winter
1016,13,7,86,yes,summer,summer
1017,24,7,86,no,summer,summer
1018,28,3,87,yes,spring,spring
1019,5,4,87,yes,spring,spring
1020,12,5,10,no,spring,spring
1021,12,5,10,no,spring,spring
1022,28,10,21,no,fall,fall
1023,28,10,21,no,fall,fall
1024,2,4,87,no,spring,spring
1025,2,4,87,no,spring,spring
1026,19,7,89,no,summer,summer
1027,20,7,89,no,summer,summer
1028,1,1,22,yes,winter,winter
1029,23,8,89,no,summer,summer
1030,18,10,89,no,fall,fall
1031,9,6,95,no,summer,summer
1032,6,4,10,no,spring,spring
1033,6,4,10,no,spring,spring
1034,27,5,10,no,spring,spring
1035,27,5,10,no,spring,spring
1036,17,6,22,no,spring,spring
1037,25,6,22,yes,summer,summer
1038,19,7,96,no,summer,summer
1039,19,7,96,no,summer,summer
1040,8,11,96,no,fall,fall
1041,9,11,96,yes,fall,fall
1042,5,12,10,yes,winter,winter
1043,15,12,10,no,fall,fall
1044,22,6,22,no,summer,summer
1045,22,6,22,no,summer,summer
1046,29,4,99,no,spring,spring
1047,12,5,99,no,spring,spring
1048,8,6,05,no,summer,summer
1049,23,7,05,yes,summer,summer
1050,25,7,05,no,summer,summer
1051,30,9,22,no,fall,fall
1052,5,10,22,no,fall,fall
1053,24,3,09,no,spring,spring
1054,21,5,09,no,spring,spring
1055,1,3,09,yes,winter,winter
1056,1,7,09,no,summer,summer
1057,30,9,22,no,fall,fall
1058,30,9,22,no,fall,fall
1059,1,1,23,yes,winter,winter
1060,29,4,23,yes,spring,spring
1061,9,5,23,no,spring,spring
1062,29,10,24,no,fall,fall
1063,29,10,24,no,fall,fall
1064,1,1,24,no,winter,winter
1065,7,5,25,no,spring,spring
1066,7,5,25,no,spring,spring
1067,1,1,39,yes,winter,winter
1068,1,3,27,no,winter,winter
1069,1,9,27,no,summer,summer
1070,9,1,27,yes,winter,winter
1071,9,1,27,yes,winter,winter
1072,24,8,27,no,summer,summer
1073,25,8,27,no,summer,summer
1074,1,1,28,yes,winter,winter
1075,1,4,28,yes,spring,spring
1076,1,4,28,yes,spring,spring
1077,1,1,29,no,winter,winter
1078,18,1,29,no,winter,winter
1079,20,1,29,yes,winter,winter
1080,5,4,29,no,spring,spring
1081,9,4,29,no,spring,spring
1082,18,11,29,yes,fall,fall
1083,18,11,29,yes,fall,fall
1084,1,1,30,no,winter,winter
1085,26,6,30,no,summer,summer
1086,26,6,30,no,summer,summer
1087,26,6,30,no,summer,summer
1088,26,6,30,no,summer,summer
1089,27,6,30,no,summer,summer
1090,27,6,30,no,summer,summer
1091,8,9,31,no,fall,fall
1092,29,9,31,no,fall,fall
1093,1,1,31,no,winter,winter
1094,1,1,38,no,winter,winter
1095,4,5,33,no,spring,spring
1096,4,5,33,no,spring,spring
1097,25,10,33,no,fall,fall
1098,25,10,33,no,fall,fall
1099,20,11,33,yes,fall,fall
1100,20,11,33,yes,fall,fall
1101,1,12,33,no,fall,fall
1102,1,2,34,no,winter,winter
1103,16,4,34,yes,spring,spring
1104,24,4,34,no,spring,spring
1105,1,6,35,no,spring,spring
1106,1,7,35,yes,summer,summer
1107,10,1,35,no,winter,winter
1108,15,1,35,no,winter,winter
1109,1,1,35,no,winter,winter
1110,25,8,35,yes,summer,summer
1111,25,8,35,yes,summer,summer
1112,10,3,36,no,winter,winter
1113,12,3,36,no,winter,winter
1114,12,4,36,yes,spring,spring
1115,23,4,36,no,spring,spring
1116,13,7,36,yes,summer,summer
1117,19,7,36,yes,summer,summer
1118,5,7,36,yes,summer,summer
1119,17,7,36,no,summer,summer
1120,16,3,36,yes,winter,winter
1121,25,3,36,no,spring,spring
1122,15,8,36,no,summer,summer
1123,15,8,36,no,summer,summer
1124,1,9,36,no,summer,summer
1125,1,9,36,no,summer,summer
1126,13,1,37,no,winter,winter
1127,14,1,37,no,winter,winter
1128,26,4,37,yes,spring,spring
1129,28,4,37,no,spring,spring
1130,1,9,38,no,summer,summer
1131,1,9,38,no,summer,summer
1132,10,10,38,yes,fall,fall
1133,15,10,38,no,fall,fall
1134,6,12,38,no,winter,winter
1135,6,12,38,no,winter,winter
1136,2,2,39,no,winter,winter
1137,1,1,40,yes,winter,winter
1138,14,3,41,no,winter,winter
1139,14,3,41,no,winter,winter
1140,14,5,41,no,spring,spring
1141,15,6,41,yes,spring,spring
1142,2,8,41,no,summer,summer
1143,2,8,41,no,summer,summer
1144,25,9,41,no,fall,fall
1145,25,9,41,no,fall,fall
1146,1,1,42,no,winter,winter
1147,22,9,42,no,fall,fall
1148,22,9,42,no,fall,fall
1149,12,12,42,no,fall,fall
1150,27,12,42,yes,winter,winter
1151,27,12,42,yes,winter,winter
1152,10,9,43,no,summer,summer
1153,10,9,43,no,summer,summer
1154,19,10,43,no,fall,fall
1155,19,10,43,no,fall,fall
1156,1,1,44,no,winter,winter
1157,11,12,44,yes,fall,fall
1158,12,12,44,no,fall,fall
1159,18,7,45,no,summer,summer
1160,18,7,45,no,summer,summer
1161,17,6,46,yes,spring,spring
1162,17,6,46,yes,spring,spring
1163,29,7,46,yes,summer,summer
1164,29,7,46,yes,summer,summer
1165,15,9,46,yes,summer,summer
1166,15,9,46,yes,summer,summer
1167,30,1,47,no,winter,winter
1168,8,2,47,no,winter,winter
1169,5,2,47,no,winter,winter
1170,5,2,47,no,winter,winter
1171,5,4,47,no,spring,spring
1172,12,4,47,no,spring,spring
1173,30,4,47,no,spring,spring
1174,30,4,47,no,spring,spring
1175,1,9,47,yes,summer,summer
1176,1,9,47,yes,summer,summer
1177,16,3,48,no,winter,winter
1178,16,3,48,no,winter,winter
1179,21,4,48,no,spring,spring
1180,21,4,48,no,spring,spring
1181,1,11,50,no,fall,fall
1182,1,11,50,no,fall,fall
1183,1,5,48,no,spring,spring
1184,31,10,48,yes,fall,fall
1185,31,5,48,yes,spring,spring
1186,31,5,48,yes,spring,spring
1187,14,9,48,no,summer,summer
1188,14,9,48,no,summer,summer
1189,22,8,49,yes,summer,summer
1190,22,8,49,yes,summer,summer
1191,9,9,49,no,fall,fall
1192,17,9,49,no,summer,summer
1193,17,9,49,no,summer,summer
1194,1,1,50,yes,winter,winter
1195,24,3,50,no,spring,spring
1196,29,3,50,no,spring,spring
1197,4,4,50,no,spring,spring
1198,8,4,50,no,spring,spring
1199,20,4,50,no,spring,spring
1200,20,4,50,no,spring,spring
1201,5,5,50,no,spring,spring
1202,15,6,50,no,spring,spring
1203,1,8,50,no,summer,summer
1204,1,8,50,no,summer,summer
1205,21,11,50,no,fall,fall
1206,21,11,50,no,fall,fall
1207,1,1,51,yes,winter,winter
1208,9,2,51,no,winter,winter
1209,9,2,51,no,winter,winter
1210,19,12,51,no,fall,fall
1211,19,12,51,no,fall,fall
1212,14,1,52,yes,winter,winter
1213,14,1,52,yes,winter,winter
1214,1,4,52,no,spring,spring
1215,1,5,52,no,spring,spring
1216,1,1,53,no,winter,winter
1217,31,12,53,no,winter,winter
1218,21,5,53,no,spring,spring
1219,21,5,53,no,spring,spring
1220,14,7,53,no,summer,summer
1221,14,7,53,no,summer,summer
1222,24,8,53,yes,summer,summer
1223,5,9,53,no,fall,fall
1224,30,1,54,no,winter,winter
1225,30,1,54,no,winter,winter
1226,15,2,54,yes,winter,winter
1227,18,2,54,no,winter,winter
1228,7,4,54,no,spring,spring
1229,7,4,54,no,spring,spring
1230,11,9,54,no,summer,summer
1231,13,9,54,yes,summer,summer
1232,1,1,55,no,winter,winter
1233,1,7,55,no,summer,summer
1234,31,8,55,no,summer,summer
1235,11,7,55,yes,summer,summer
1236,11,7,55,yes,summer,summer
1237,12,11,55,no,fall,fall
1238,12,11,55,no,fall,fall
1239,14,10,54,no,fall,fall
1240,15,10,54,no,fall,fall
1241,3,1,56,no,winter,winter
1242,18,1,56,no,winter,winter
1243,30,8,56,no,summer,summer
1244,31,8,56,no,summer,summer
1245,1,11,56,no,fall,fall
1246,1,11,56,no,fall,fall
1247,9,12,56,yes,winter,winter
1248,9,12,56,yes,winter,winter
1249,15,10,57,no,fall,fall
1250,15,10,57,no,fall,fall
1251,1,1,57,no,winter,winter
1252,31,12,58,no,winter,winter
1253,8,3,57,no,spring,spring
1254,8,3,57,no,spring,spring
1255,11,8,57,yes,summer,summer
1256,11,8,57,yes,summer,summer
1257,22,11,57,no,fall,fall
1258,22,11,57,no,fall,fall
1259,1,1,58,no,winter,winter
1260,1,3,58,no,winter,winter
1261,2,3,58,yes,winter,winter
1262,7,11,58,no,fall,fall
1263,7,11,58,no,fall,fall
1264,1,1,59,no,winter,winter
1265,17,6,58,no,spring,spring
1266,17,6,58,no,spring,spring
1267,23,10,58,no,fall,fall
1268,23,10,58,no,fall,fall
1269,16,2,59,no,winter,winter
1270,16,2,59,no,winter,winter
1271,27,3,59,no,spring,spring
1272,27,3,59,no,spring,spring
1273,20,6,59,yes,spring,spring
1274,20,6,59,yes,spring,spring
1275,16,2,59,no,winter,winter
1276,16,2,59,no,winter,winter
1277,1,1,60,no,winter,winter
1278,30,5,61,no,spring,spring
1279,30,5,61,no,spring,spring
1280,31,8,61,no,summer,summer
1281,31,8,61,no,summer,summer
1282,4,2,60,no,winter,winter
1283,4,2,60,no,winter,winter
1284,18,4,60,no,spring,spring
1285,18,4,60,no,spring,spring
1286,9,5,60,no,spring,spring
1287,14,5,60,yes,spring,spring
1288,2,7,60,yes,summer,summer
1289,7,3,63,no,spring,spring
1290,7,9,60,no,fall,fall
1291,7,9,60,no,fall,fall
1292,25,2,61,yes,winter,winter
1293,25,2,61,yes,winter,winter
1294,1,1,61,yes,winter,winter
1295,25,5,61,no,spring,spring
1296,31,5,61,no,spring,spring
1297,11,12,62,no,fall,fall
1298,11,12,62,no,fall,fall
1299,10,10,61,no,fall,fall
1300,14,10,61,yes,fall,fall
1301,1,1,62,no,winter,winter
1302,7,10,62,yes,fall,fall
1303,8,10,62,no,fall,fall
1304,31,3,62,yes,spring,spring
1305,4,4,62,no,spring,spring
1306,1,1,63,no,winter,winter
1307,3,6,63,no,summer,summer
1308,3,6,63,no,summer,summer
1309,26,7,63,no,summer,summer
1310,28,7,63,yes,summer,summer
1311,12,10,62,no,fall,fall
1312,12,10,62,no,fall,fall
1313,3,5,63,no,spring,spring
1314,3,5,63,no,spring,spring
1315,29,11,63,no,fall,fall
1316,29,11,63,no,fall,fall
1317,11,12,63,no,fall,fall
1318,11,12,63,no,fall,fall
1319,13,9,64,yes,summer,summer
1320,16,9,64,no,summer,summer
1321,1,1,64,no,winter,winter
1322,16,9,64,no,summer,summer
1323,16,9,64,no,summer,summer
1324,1,12,64,no,fall,fall
1325,2,12,64,no,fall,fall
1326,28,3,64,yes,spring,spring
1327,28,3,64,yes,spring,spring
1328,15,12,64,no,fall,fall
1329,15,12,64,no,fall,fall
1330,1,1,65,no,winter,winter
1331,2,1,65,yes,winter,winter
1332,2,1,65,yes,winter,winter
1333,9,1,65,yes,winter,winter
1334,9,1,65,yes,winter,winter
1335,14,1,65,no,winter,winter
1336,14,1,65,no,winter,winter
1337,18,2,65,no,winter,winter
1338,18,2,65,no,winter,winter
1339,1,3,65,no,winter,winter
1340,1,3,65,no,winter,winter
1341,8,7,65,no,summer,summer
1342,8,7,65,no,summer,summer
1343,1,1,66,yes,winter,winter
1344,4,3,66,no,spring,spring
1345,4,3,66,no,spring,spring
1346,4,3,66,no,spring,spring
1347,4,3,66,no,spring,spring
1348,14,4,66,no,spring,spring
1349,14,4,66,no,spring,spring
1350,3,11,66,no,fall,fall
1351,3,11,66,no,fall,fall
1352,1,1,67,yes,winter,winter
1353,17,4,67,no,spring,spring
1354,20,4,67,no,spring,spring
1355,17,4,67,no,spring,spring
1356,17,4,67,no,spring,spring
1357,11,10,67,no,fall,fall
1358,12,10,67,no,fall,fall
1359,1,1,68,no,winter,winter
1360,5,6,68,no,summer,summer
1361,5,6,68,no,summer,summer
1362,19,8,68,no,summer,summer
1363,19,8,68,no,summer,summer
1364,13,1,68,yes,winter,winter
1365,13,1,68,yes,winter,winter
1366,2,2,68,no,winter,winter
1367,21,10,68,no,fall,fall
1368,21,10,68,no,fall,fall
1369,1,1,69,no,winter,winter
1370,2,2,69,yes,winter,winter
1371,9,2,69,yes,winter,winter
1372,9,2,69,yes,winter,winter
1373,2,5,69,no,spring,spring
1374,2,5,69,no,spring,spring
1375,11,5,69,yes,spring,spring
1376,11,5,69,yes,spring,spring
1377,19,5,69,no,spring,spring
1378,21,5,69,no,spring,spring
1379,4,8,69,no,summer,summer
1380,4,8,69,no,summer,summer
1381,2,12,69,no,fall,fall
1382,2,12,69,no,fall,fall
1383,28,12,69,yes,winter,winter
1384,28,12,69,yes,winter,winter
1385,2,2,70,no,winter,winter
1386,6,2,70,no,winter,winter
1387,27,2,70,no,winter,winter
1388,27,2,70,no,winter,winter
1389,22,4,70,no,spring,spring
1390,5,5,70,no,spring,spring
1391,30,4,70,no,spring,spring
1392,30,4,70,no,spring,spring
1393,27,6,70,yes,summer,summer
1394,28,6,70,yes,summer,summer
1395,5,7,70,yes,summer,summer
1396,5,7,70,yes,summer,summer
1397,20,8,70,no,summer,summer
1398,20,8,70,no,summer,summer
1399,5,10,70,no,fall,fall
1400,5,10,70,no,fall,fall
1401,1,1,71,no,winter,winter
1402,13,2,71,yes,winter,winter
1403,15,2,71,no,winter,winter
1404,4,3,71,no,spring,spring
1405,4,3,71,no,spring,spring
1406,1,4,71,no,spring,spring
1407,30,4,71,no,spring,spring
1408,1,5,71,yes,spring,spring
1409,1,5,71,yes,spring,spring
1410,4,5,71,no,spring,spring
1411,4,5,71,no,spring,spring
1412,4,5,71,no,spring,spring
1413,4,5,71,no,spring,spring
1414,14,5,71,no,spring,spring
1415,14,5,71,no,spring,spring
1416,23,7,71,no,summer,summer
1417,23,7,71,no,summer,summer
1418,15,8,71,yes,summer,summer
1419,16,8,71,no,summer,summer
1420,1,1,72,yes,winter,winter
1421,24,9,86,no,fall,fall
1422,27,8,71,no,summer,summer
1423,27,8,71,no,summer,summer
1424,19,2,72,yes,winter,winter
1425,19,2,72,yes,winter,winter
1426,1,4,72,yes,spring,spring
1427,1,6,72,no,spring,spring
1428,1,1,73,no,winter,winter
1429,1,3,73,no,winter,winter
1430,30,4,73,no,spring,spring
1431,1,5,72,no,spring,spring
1432,1,5,72,no,spring,spring
1433,15,5,72,no,spring,spring
1434,15,5,72,no,spring,spring
1435,11,6,72,yes,spring,spring
1436,13,6,72,no,spring,spring
1437,1,9,72,no,summer,summer
1438,1,9,72,no,summer,summer
1439,18,3,73,yes,winter,winter
1440,18,3,73,yes,winter,winter
1441,1,8,73,no,summer,summer
1442,1,8,73,no,summer,summer
1443,27,8,73,no,summer,summer
1444,27,8,73,no,summer,summer
1445,27,4,73,no,spring,spring
1446,5,5,73,yes,spring,spring
1447,17,6,73,yes,spring,spring
1448,17,6,73,yes,spring,spring
1449,1,1,74,no,winter,winter
1450,15,5,74,no,spring,spring
1451,31,7,74,no,summer,summer
1452,30,6,74,yes,summer,summer
1453,1,3,74,no,winter,winter
1454,30,6,74,yes,summer,summer
1455,1,4,74,no,spring,spring
1456,31,5,74,no,spring,spring
1457,3,4,74,no,spring,spring
1458,3,4,74,no,spring,spring
1459,29,4,74,no,spring,spring
1460,29,4,74,no,spring,spring
1461,2,5,74,no,spring,spring
1462,2,5,74,no,spring,spring
1463,17,5,74,no,spring,spring
1464,21,5,74,no,spring,spring
1465,3,7,74,no,summer,summer
1466,3,7,74,no,summer,summer
1467,30,10,74,no,fall,fall
1468,30,10,74,no,fall,fall
1469,1,1,75,no,winter,winter
1470,1,3,75,yes,winter,winter
1471,1,3,75,yes,winter,winter
1472,1,4,75,no,spring,spring
1473,31,5,75,yes,spring,spring
1474,1,6,75,yes,spring,spring
1475,1,6,75,yes,spring,spring
1476,25,6,75,no,summer,summer
1477,25,6,75,no,summer,summer
1478,22,7,75,no,summer,summer
1479,22,7,75,no,summer,summer
1480,25,7,75,no,summer,summer
1481,25,7,75,no,summer,summer
1482,28,7,75,no,summer,summer
1483,28,7,75,no,summer,summer
1484,10,11,75,no,fall,fall
1485,10,11,75,no,fall,fall
1486,2,1,76,no,winter,winter
1487,2,1,76,no,winter,winter
1488,1,2,76,yes,winter,winter
1489,1,2,76,yes,winter,winter
1490,4,5,76,no,spring,spring
1491,4,5,76,no,spring,spring
1492,2,2,76,no,winter,winter
1493,3,2,76,no,winter,winter
1494,3,2,76,no,winter,winter
1495,1,1,77,yes,winter,winter
1496,28,1,77,no,winter,winter
1497,31,1,77,no,winter,winter
1498,1,3,76,no,winter,winter
1499,15,4,76,no,spring,spring
1500,1,3,76,no,winter,winter
1501,15,7,76,no,summer,summer
1502,27,12,77,no,winter,winter
1503,27,12,77,no,winter,winter
1504,31,3,76,no,spring,spring
1505,1,4,76,no,spring,spring
1506,1,4,76,no,spring,spring
1507,1,2,78,no,winter,winter
1508,1,2,78,no,winter,winter
1509,11,2,78,yes,winter,winter
1510,11,2,78,yes,winter,winter
1511,12,7,76,no,summer,summer
1512,12,7,76,no,summer,summer
1513,10,8,76,no,summer,summer
1514,11,8,76,no,summer,summer
1515,26,12,76,yes,winter,winter
1516,26,12,76,yes,winter,winter
